id,tapahtumaAika,vuosi,kuukausi,x,y,kunta,kuntaNimi,maakunta,maakuntaNimi,tielaji,tielajis,tieNumero,tieYllapito,tieYllapitoNimi,riistalaji,riistalajiNimi
38963,2020-04-25T23:00:00.000+03:00,2020,04,372928.60928,6744435.4278,165,Janakkala,05,Kanta-Häme,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
38964,2020-04-25T23:30:00.000+03:00,2020,04,385879.19333,7175900.6521,678,Raahe,17,Pohjois-Pohjanmaa,3,Valtatie,8,1,Valtio,47507,Metsäkauris
38965,2020-04-22T07:20:00.000+03:00,2020,04,282521.6302,6704760.5037,734,Salo,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47629,Valkohäntäpeura
38966,2020-04-26T14:05:00.000+03:00,2020,04,203098.19912,6726828.8744,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47629,Valkohäntäpeura
38967,2020-04-26T06:00:00.000+03:00,2020,04,305758.09719,6684104.0763,734,Salo,02,Varsinais-Suomi,5,Seututie,186,1,Valtio,47629,Valkohäntäpeura
38968,2020-04-26T14:30:00.000+03:00,2020,04,409848.73122,6772123.312,098,Hollola,07,Päijät-Häme,6,Muu maantie,3173,1,Valtio,47507,Metsäkauris
38969,2020-04-24T06:10:00.000+03:00,2020,04,592548.65008,6783316.0393,405,Lappeenranta,09,Etelä-Karjala,5,Seututie,397,1,Valtio,47507,Metsäkauris
38970,2020-04-25T08:00:25.000+03:00,2020,04,327232.00812,6810421.0213,418,Lempäälä,06,Pirkanmaa,6,Muu maantie,83787,1,Valtio,47507,Metsäkauris
38971,2020-04-25T21:10:00.000+03:00,2020,04,224693.83332,6727194.8926,481,Masku,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47629,Valkohäntäpeura
38972,2020-04-26T15:26:00.000+03:00,2020,04,241893.49187,6757089.5065,636,Pöytyä,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
38973,2020-04-25T21:00:00.000+03:00,2020,04,433074.16597,6917703.8275,179,Jyväskylä,13,Keski-Suomi,6,Muu maantie,26542,1,Valtio,47507,Metsäkauris
38974,2020-04-25T22:10:00.000+03:00,2020,04,238412.69513,6693386.2533,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,70180,1,Valtio,47507,Metsäkauris
38975,2020-04-25T21:30:00.000+03:00,2020,04,313272.81375,6666260.3712,710,Raasepori,01,Uusimaa,5,Seututie,111,1,Valtio,47503,Hirvi
38976,2020-04-26T09:25:00.000+03:00,2020,04,332847.47585,6787257.134,020,Akaa,06,Pirkanmaa,6,Muu maantie,23591,1,Valtio,47629,Valkohäntäpeura
38977,2020-04-25T13:00:00.000+03:00,2020,04,359522.80788,6774669.8044,082,Hattula,05,Kanta-Häme,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
38978,2020-04-24T17:04:00.000+03:00,2020,04,404407.21264,6900300.8047,592,Petäjävesi,13,Keski-Suomi,5,Seututie,604,1,Valtio,47507,Metsäkauris
38979,2020-05-23T23:15:00.000+03:00,2020,05,379545.71289,6690747.0063,092,Vantaa,01,Uusimaa,5,Seututie,130,1,Valtio,47629,Valkohäntäpeura
38980,2020-01-27T19:10:00.000+02:00,2020,01,368986.855,6745576.737,165,Janakkala,05,Kanta-Häme,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
38981,2020-04-18T19:00:00.000+03:00,2020,04,379768.51666,6774478.1253,109,Hämeenlinna,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47629,Valkohäntäpeura
38982,2020-05-29T06:50:00.000+03:00,2020,05,203087.97912,6726834.1697,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47507,Metsäkauris
38983,2020-04-27T06:51:46.337+03:00,2020,04,291920.65887,6853249.7807,143,Ikaalinen,06,Pirkanmaa,6,Muu maantie,23639,1,Valtio,47507,Metsäkauris
38984,2020-04-25T03:57:00.000+03:00,2020,04,209184.50751,6792683.6408,684,Rauma,04,Satakunta,3,Valtatie,8,1,Valtio,47507,Metsäkauris
38985,2020-04-26T21:50:00.000+03:00,2020,04,207258.9565,6791242.3306,684,Rauma,04,Satakunta,3,Valtatie,8,1,Valtio,47507,Metsäkauris
38986,2020-04-26T21:00:00.000+03:00,2020,04,236622.92753,6701836.8408,853,Turku,02,Varsinais-Suomi,6,Muu maantie,12155,1,Valtio,47507,Metsäkauris
38987,2020-04-26T13:35:00.000+03:00,2020,04,354999.97621,6875592.2669,702,Ruovesi,06,Pirkanmaa,6,Muu maantie,14319,1,Valtio,47629,Valkohäntäpeura
38988,2020-04-26T22:09:00.000+03:00,2020,04,485408.15707,7019278.24,595,Pielavesi,11,Pohjois-Savo,5,Seututie,561,1,Valtio,47503,Hirvi
38989,2020-04-27T07:43:12.181+03:00,2020,04,280472.82369,6702826.0518,734,Salo,02,Varsinais-Suomi,6,Muu maantie,2351,1,Valtio,47507,Metsäkauris
38990,2020-04-26T11:00:00.000+03:00,2020,04,281025.09649,6710215.413,734,Salo,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47629,Valkohäntäpeura
38991,2020-04-26T22:10:00.000+03:00,2020,04,371791.27865,6676929.8003,235,Kauniainen,01,Uusimaa,1,Moottoritie,1,1,Valtio,47507,Metsäkauris
38992,2020-04-21T06:30:00.000+03:00,2020,04,258272.53695,6692997.854,738,Sauvo,02,Varsinais-Suomi,6,Muu maantie,12071,1,Valtio,47503,Hirvi
38993,2020-04-27T08:58:49.904+03:00,2020,04,198254.90287,6724351.4225,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47507,Metsäkauris
38994,2020-04-27T06:43:15.990+03:00,2020,04,257793.16846,6684373.8303,322,Kemiönsaari,02,Varsinais-Suomi,9,Yksityinen tie,,99,Ei tietoa,47629,Valkohäntäpeura
38995,2020-04-19T22:30:00.000+03:00,2020,04,446531.65994,7075663.6196,626,Pyhäjärvi,17,Pohjois-Pohjanmaa,3,Valtatie,4,1,Valtio,47507,Metsäkauris
38996,2020-04-27T06:42:04.264+03:00,2020,04,329897.25812,6801253.3252,418,Lempäälä,06,Pirkanmaa,1,Moottoritie,3,1,Valtio,47507,Metsäkauris
38997,2020-04-27T06:13:00.000+03:00,2020,04,251415.53724,6761757.2067,636,Pöytyä,02,Varsinais-Suomi,5,Seututie,204,1,Valtio,47629,Valkohäntäpeura
38998,2020-04-27T06:36:00.000+03:00,2020,04,247323.27005,6759713.9719,636,Pöytyä,02,Varsinais-Suomi,5,Seututie,210,1,Valtio,47629,Valkohäntäpeura
38999,2020-04-27T07:00:00.000+03:00,2020,04,543033.72099,7396702.592,320,Kemijärvi,19,Lappi,3,Valtatie,5,1,Valtio,47507,Metsäkauris
39000,2020-04-26T18:00:00.000+03:00,2020,04,436938.48849,7092272.6961,317,Kärsämäki,17,Pohjois-Pohjanmaa,4,Kantatie,58,1,Valtio,47503,Hirvi
39001,2020-05-24T00:25:00.000+03:00,2020,05,377897.2138,6683911.2728,092,Vantaa,01,Uusimaa,4,Kantatie,50,1,Valtio,47507,Metsäkauris
39002,2020-04-27T06:00:00.000+03:00,2020,04,428734.59586,6876876.8869,179,Jyväskylä,13,Keski-Suomi,5,Seututie,610,1,Valtio,47507,Metsäkauris
39003,2020-04-25T16:30:00.000+03:00,2020,04,464489.6453,6730752.2572,286,Kouvola,08,Kymenlaakso,3,Valtatie,6,1,Valtio,47507,Metsäkauris
39004,2020-04-25T15:25:00.000+03:00,2020,04,389394.82407,6688987.7956,092,Vantaa,01,Uusimaa,1,Moottoritie,45,1,Valtio,47503,Hirvi
39005,2020-04-17T23:40:00.000+03:00,2020,04,198029.35237,6724307.9059,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47629,Valkohäntäpeura
39006,2020-04-24T06:15:00.000+03:00,2020,04,325868.29129,6731179.2233,834,Tammela,05,Kanta-Häme,3,Valtatie,2,1,Valtio,47507,Metsäkauris
39007,2020-04-27T12:10:00.000+03:00,2020,04,466386.06638,6754301.5496,142,Iitti,07,Päijät-Häme,5,Seututie,362,1,Valtio,47507,Metsäkauris
39008,2020-04-27T05:00:00.000+03:00,2020,04,237998.59062,7012945.1402,499,Mustasaari,15,Pohjanmaa,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
39009,2020-04-21T18:15:00.000+03:00,2020,04,356993.36989,6803457.0582,635,Pälkäne,06,Pirkanmaa,5,Seututie,322,1,Valtio,47507,Metsäkauris
39010,2020-04-27T05:50:00.000+03:00,2020,04,386628.54785,6946041.2512,729,Saarijärvi,13,Keski-Suomi,5,Seututie,633,1,Valtio,47503,Hirvi
39011,2020-04-27T07:00:00.000+03:00,2020,04,370126.39492,6709715.0841,543,Nurmijärvi,01,Uusimaa,5,Seututie,132,1,Valtio,47629,Valkohäntäpeura
39012,2020-04-25T22:00:00.000+03:00,2020,04,235980.52606,6705353.9887,853,Turku,02,Varsinais-Suomi,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
39013,2020-04-23T08:00:00.000+03:00,2020,04,331740.15589,6665877.6724,149,Inkoo,01,Uusimaa,5,Seututie,112,1,Valtio,47629,Valkohäntäpeura
39014,2020-04-27T21:30:00.000+03:00,2020,04,298087.69959,6689321.2758,734,Salo,02,Varsinais-Suomi,5,Seututie,186,1,Valtio,47629,Valkohäntäpeura
39015,2020-04-27T12:25:09.971+03:00,2020,04,379615.89522,6672184.8054,049,Espoo,01,Uusimaa,6,Muu maantie,21527,1,Valtio,47507,Metsäkauris
39016,2020-04-20T21:50:00.000+03:00,2020,04,376215.71236,6737525.3612,694,Riihimäki,05,Kanta-Häme,6,Muu maantie,23550,1,Valtio,47629,Valkohäntäpeura
39017,2020-04-27T07:13:00.000+03:00,2020,04,280676.16701,6705827.5412,734,Salo,02,Varsinais-Suomi,1,Moottoritie,1,1,Valtio,47629,Valkohäntäpeura
39018,2020-04-27T17:49:23.880+03:00,2020,04,439507.80651,6998908.8361,931,Viitasaari,13,Keski-Suomi,3,Valtatie,4,1,Valtio,47507,Metsäkauris
39019,2020-04-27T12:32:05.794+03:00,2020,04,389677.80575,6692226.9997,858,Tuusula,01,Uusimaa,6,Muu maantie,70045,1,Valtio,47507,Metsäkauris
39020,2020-04-26T15:34:00.000+03:00,2020,04,310358.24871,6745493.8781,169,Jokioinen,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47507,Metsäkauris
39021,2020-05-24T14:52:33.583+03:00,2020,05,251189.73626,6934124.9317,232,Kauhajoki,14,Etelä-Pohjanmaa,6,Muu maantie,17151,1,Valtio,47507,Metsäkauris
39022,2020-04-27T23:15:00.000+03:00,2020,04,249330.25815,6788624.1218,783,Säkylä,04,Satakunta,6,Muu maantie,2131,1,Valtio,47629,Valkohäntäpeura
39023,2020-05-27T06:43:06.642+03:00,2020,05,230827.28142,6815704.625,531,Nakkila,04,Satakunta,3,Valtatie,2,1,Valtio,47629,Valkohäntäpeura
39024,2020-05-26T12:15:00.000+03:00,2020,05,297074.98575,6699089.4677,734,Salo,02,Varsinais-Suomi,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
39025,2020-05-30T07:29:55.451+03:00,2020,05,225399.42794,6719300.4968,481,Masku,02,Varsinais-Suomi,6,Muu maantie,12253,1,Valtio,47629,Valkohäntäpeura
39026,2020-04-28T05:00:00.000+03:00,2020,04,253632.50309,6681688.1681,322,Kemiönsaari,02,Varsinais-Suomi,6,Muu maantie,12063,1,Valtio,47629,Valkohäntäpeura
39027,2020-04-19T22:00:00.000+03:00,2020,04,252300.64631,6681597.0045,322,Kemiönsaari,02,Varsinais-Suomi,6,Muu maantie,12061,1,Valtio,47629,Valkohäntäpeura
39028,2020-04-28T01:29:00.000+03:00,2020,04,282493.39279,6705753.2792,734,Salo,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47629,Valkohäntäpeura
39029,2020-04-27T07:00:00.000+03:00,2020,04,287452.04516,6818128.427,790,Sastamala,06,Pirkanmaa,5,Seututie,249,1,Valtio,47629,Valkohäntäpeura
39030,2020-04-28T02:08:52.266+03:00,2020,04,293024.44726,6809942.2119,790,Sastamala,06,Pirkanmaa,6,Muu maantie,12993,1,Valtio,47629,Valkohäntäpeura
39031,2020-04-28T13:56:22.301+03:00,2020,04,240152.94303,6708330.1508,853,Turku,02,Varsinais-Suomi,9,Yksityinen tie,,99,Ei tietoa,47507,Metsäkauris
39032,2020-04-25T08:39:00.000+03:00,2020,04,222727.61628,6844580.6002,609,Pori,04,Satakunta,5,Seututie,272,1,Valtio,47503,Hirvi
39033,2020-04-27T23:41:00.000+03:00,2020,04,214500.88748,6834123.8946,609,Pori,04,Satakunta,3,Valtatie,2,1,Valtio,47507,Metsäkauris
39034,2020-04-28T08:54:00.000+03:00,2020,04,214431.30287,6834945.6244,609,Pori,04,Satakunta,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
39035,2020-04-27T23:15:00.000+03:00,2020,04,219595.58794,6822643.6867,609,Pori,04,Satakunta,3,Valtatie,8,1,Valtio,47507,Metsäkauris
39036,2020-04-28T14:40:28.180+03:00,2020,04,361821.3461,6667437.56,257,Kirkkonummi,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
39037,2020-04-02T11:55:00.000+03:00,2020,04,481638.28727,7475476.4923,758,Sodankylä,19,Lappi,3,Valtatie,4,1,Valtio,47507,Metsäkauris
39038,2020-04-27T06:50:00.000+03:00,2020,04,395857.37302,6681387.0777,092,Vantaa,01,Uusimaa,1,Moottoritie,7,1,Valtio,47507,Metsäkauris
39039,2020-04-28T08:08:07.369+03:00,2020,04,312365.27688,6818441.029,536,Nokia,06,Pirkanmaa,3,Valtatie,12,1,Valtio,47507,Metsäkauris
39040,2020-04-20T03:32:00.000+03:00,2020,04,302979.25195,6814311.4091,536,Nokia,06,Pirkanmaa,3,Valtatie,12,1,Valtio,47629,Valkohäntäpeura
39041,2020-04-20T15:55:00.000+03:00,2020,04,325744.61898,6785968.029,020,Akaa,06,Pirkanmaa,6,Muu maantie,2851,1,Valtio,47629,Valkohäntäpeura
39042,2020-04-28T08:07:27.910+03:00,2020,04,402148.42892,6823643.1523,291,Kuhmoinen,06,Pirkanmaa,5,Seututie,325,1,Valtio,47629,Valkohäntäpeura
39043,2020-04-28T11:30:00.000+03:00,2020,04,372117.05007,6689527.127,049,Espoo,01,Uusimaa,5,Seututie,120,1,Valtio,47629,Valkohäntäpeura
39044,2020-05-29T17:11:00.000+03:00,2020,05,292248.95355,6694501.9338,734,Salo,02,Varsinais-Suomi,5,Seututie,186,1,Valtio,47507,Metsäkauris
39045,2020-05-30T03:15:00.000+03:00,2020,05,231389.70257,6725820.6445,481,Masku,02,Varsinais-Suomi,1,Moottoritie,8,1,Valtio,47507,Metsäkauris
39046,2020-04-28T16:00:00.000+03:00,2020,04,204131.8887,6781461.1464,684,Rauma,04,Satakunta,3,Valtatie,8,1,Valtio,47503,Hirvi
39047,2020-04-27T13:20:00.000+03:00,2020,04,231864.44699,6749077.1253,503,Mynämäki,02,Varsinais-Suomi,6,Muu maantie,12519,1,Valtio,47629,Valkohäntäpeura
39048,2020-04-28T07:00:00.000+03:00,2020,04,228278.81458,6735835.1945,503,Mynämäki,02,Varsinais-Suomi,3,Valtatie,8,1,Valtio,47629,Valkohäntäpeura
39049,2020-04-28T05:50:00.000+03:00,2020,04,309266.49641,6777624.2405,887,Urjala,06,Pirkanmaa,5,Seututie,230,1,Valtio,47629,Valkohäntäpeura
39050,2020-04-28T16:35:21.000+03:00,2020,04,369986.31436,7116091.8366,009,Alavieska,17,Pohjois-Pohjanmaa,3,Valtatie,27,1,Valtio,47507,Metsäkauris
39051,2020-04-28T07:00:00.000+03:00,2020,04,360330.04946,6760747.6643,109,Hämeenlinna,05,Kanta-Häme,3,Valtatie,10,1,Valtio,47629,Valkohäntäpeura
39052,2020-04-29T05:26:00.000+03:00,2020,04,325187.11331,6794947.1671,020,Akaa,06,Pirkanmaa,5,Seututie,190,1,Valtio,47507,Metsäkauris
39053,2020-04-28T23:08:00.000+03:00,2020,04,376581.46555,6732684.7407,694,Riihimäki,05,Kanta-Häme,5,Seututie,130,1,Valtio,47507,Metsäkauris
39054,2020-04-28T17:03:00.000+03:00,2020,04,320053.47416,6664164.4186,710,Raasepori,01,Uusimaa,4,Kantatie,51,1,Valtio,47629,Valkohäntäpeura
39055,2020-04-28T16:39:11.000+03:00,2020,04,387908.03313,6680166.7502,091,Helsinki,01,Uusimaa,5,Seututie,101,1,Valtio,47507,Metsäkauris
39056,2020-04-28T15:30:00.000+03:00,2020,04,581633.50223,6777818.7816,405,Lappeenranta,09,Etelä-Karjala,6,Muu maantie,3951,1,Valtio,47507,Metsäkauris
39057,2020-04-26T08:00:00.000+03:00,2020,04,432560.91265,6945731.4154,992,Äänekoski,13,Keski-Suomi,3,Valtatie,4,1,Valtio,47507,Metsäkauris
39058,2020-04-28T14:45:00.000+03:00,2020,04,276102.08177,6786211.137,102,Huittinen,04,Satakunta,6,Muu maantie,12733,1,Valtio,47629,Valkohäntäpeura
39059,2020-04-28T21:47:21.611+03:00,2020,04,269646.26977,6788451.8765,102,Huittinen,04,Satakunta,3,Valtatie,2,1,Valtio,47629,Valkohäntäpeura
39060,2020-04-28T06:10:00.000+03:00,2020,04,396701.37664,6700087.7064,245,Kerava,01,Uusimaa,1,Moottoritie,4,1,Valtio,47507,Metsäkauris
39061,2020-04-19T15:45:00.000+03:00,2020,04,363901.37804,6718641.9203,433,Loppi,05,Kanta-Häme,5,Seututie,132,1,Valtio,47484,Kuusipeura
39062,2020-04-29T06:13:16.121+03:00,2020,04,229025.14521,6818807.5999,886,Ulvila,04,Satakunta,6,Muu maantie,12883,1,Valtio,47507,Metsäkauris
39063,2020-04-28T22:10:00.000+03:00,2020,04,273869.53659,6718876.9315,480,Marttila,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47629,Valkohäntäpeura
39064,2020-04-28T07:00:00.000+03:00,2020,04,306714.90426,6683996.2232,734,Salo,02,Varsinais-Suomi,5,Seututie,186,1,Valtio,47629,Valkohäntäpeura
39065,2020-04-28T21:00:00.000+03:00,2020,04,352625.37088,6763839.9874,082,Hattula,05,Kanta-Häme,6,Muu maantie,2855,1,Valtio,47629,Valkohäntäpeura
39066,2020-04-29T10:37:00.823+03:00,2020,04,218872.1895,6720302.1574,481,Masku,02,Varsinais-Suomi,6,Muu maantie,12248,1,Valtio,47629,Valkohäntäpeura
39067,2020-04-29T06:10:00.000+03:00,2020,04,264145.99434,6706637.0261,577,Paimio,02,Varsinais-Suomi,1,Moottoritie,1,1,Valtio,47629,Valkohäntäpeura
39068,2020-09-18T06:30:00.000+03:00,2020,09,220706.87447,6989787.4143,475,Maalahti,15,Pohjanmaa,5,Seututie,673,1,Valtio,47503,Hirvi
39069,2020-04-28T22:40:00.000+03:00,2020,04,483645.65154,6754043.7253,286,Kouvola,08,Kymenlaakso,4,Kantatie,46,1,Valtio,47507,Metsäkauris
39070,2020-04-28T05:15:00.000+03:00,2020,04,352786.26092,6704359.8545,927,Vihti,01,Uusimaa,3,Valtatie,2,1,Valtio,47629,Valkohäntäpeura
39071,2020-04-28T11:00:00.000+03:00,2020,04,287189.55785,6679408.0061,734,Salo,02,Varsinais-Suomi,6,Muu maantie,1840,1,Valtio,47629,Valkohäntäpeura
39072,2020-04-29T11:54:00.000+03:00,2020,04,404914.22316,6906686.6206,592,Petäjävesi,13,Keski-Suomi,3,Valtatie,18,1,Valtio,47503,Hirvi
39073,2020-04-29T10:00:00.000+03:00,2020,04,246373.62343,6663613.6483,322,Kemiönsaari,02,Varsinais-Suomi,6,Muu maantie,1830,1,Valtio,47503,Hirvi
39074,2020-04-29T12:01:00.000+03:00,2020,04,379368.98733,6694872.4772,092,Vantaa,01,Uusimaa,1,Moottoritie,3,1,Valtio,47507,Metsäkauris
39075,2020-03-24T20:15:00.000+02:00,2020,03,440077.47261,6707159.8208,434,Loviisa,01,Uusimaa,5,Seututie,170,1,Valtio,47507,Metsäkauris
39076,2020-03-26T19:45:00.000+02:00,2020,03,442754.03395,6708817.4173,434,Loviisa,01,Uusimaa,6,Muu maantie,11888,1,Valtio,47507,Metsäkauris
39077,2020-04-28T18:30:00.000+03:00,2020,04,501634.40566,7061281.3022,925,Vieremä,11,Pohjois-Savo,4,Kantatie,88,1,Valtio,47503,Hirvi
39078,2020-04-28T23:02:00.000+03:00,2020,04,330968.69899,6823103.9571,837,Tampere,06,Pirkanmaa,3,Valtatie,12,1,Valtio,47507,Metsäkauris
39079,2020-04-29T07:35:00.000+03:00,2020,04,276545.20673,6715242.2452,734,Salo,02,Varsinais-Suomi,5,Seututie,224,1,Valtio,47507,Metsäkauris
39080,2020-04-29T06:11:00.000+03:00,2020,04,296858.22875,6840791.666,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47507,Metsäkauris
39081,2020-04-29T12:51:00.000+03:00,2020,04,313623.29176,6748178.8457,061,Forssa,05,Kanta-Häme,6,Muu maantie,70010,1,Valtio,47629,Valkohäntäpeura
39082,2020-04-29T07:00:00.000+03:00,2020,04,413597.81744,6733206.568,505,Mäntsälä,01,Uusimaa,5,Seututie,140,1,Valtio,47629,Valkohäntäpeura
39083,2020-04-29T07:38:51.281+03:00,2020,04,349183.18503,6770347.7775,082,Hattula,05,Kanta-Häme,9,Yksityinen tie,,3,Yksityinen,47629,Valkohäntäpeura
39084,2020-05-23T09:10:00.000+03:00,2020,05,354255.38989,6704566.3048,927,Vihti,01,Uusimaa,9,Yksityinen tie,,3,Yksityinen,47507,Metsäkauris
39085,2020-09-21T08:09:00.000+03:00,2020,09,216609.27177,6849586.6959,609,Pori,04,Satakunta,6,Muu maantie,2680,1,Valtio,47507,Metsäkauris
39086,2020-04-29T05:54:00.000+03:00,2020,04,264326.59791,6849754.5578,214,Kankaanpää,04,Satakunta,4,Kantatie,44,1,Valtio,47629,Valkohäntäpeura
39087,2020-04-29T18:30:00.000+03:00,2020,04,261136.91377,6858487.2003,214,Kankaanpää,04,Satakunta,6,Muu maantie,13211,1,Valtio,47629,Valkohäntäpeura
39088,2020-04-23T05:57:00.000+03:00,2020,04,263746.00325,6853113.1927,214,Kankaanpää,04,Satakunta,4,Kantatie,44,1,Valtio,47629,Valkohäntäpeura
39089,2020-04-29T15:58:07.818+03:00,2020,04,372353.43247,6671447.1675,049,Espoo,01,Uusimaa,6,Muu maantie,21532,1,Valtio,47507,Metsäkauris
39090,2020-04-29T16:00:04.000+03:00,2020,04,369813.1413,6678046.7788,049,Espoo,01,Uusimaa,6,Muu maantie,21106,1,Valtio,47507,Metsäkauris
39091,2020-04-29T20:37:43.924+03:00,2020,04,371003.34462,6670921.3527,049,Espoo,01,Uusimaa,1,Moottoritie,51,1,Valtio,47507,Metsäkauris
39092,2020-04-29T22:30:00.000+03:00,2020,04,260538.81634,6707684.7443,577,Paimio,02,Varsinais-Suomi,1,Moottoritie,1,1,Valtio,47507,Metsäkauris
39093,2020-04-30T01:20:00.000+03:00,2020,04,385713.06401,6686249.9857,092,Vantaa,01,Uusimaa,4,Kantatie,50,1,Valtio,47507,Metsäkauris
39094,2020-04-29T22:05:00.000+03:00,2020,04,441347.7911,6912059.9882,410,Laukaa,13,Keski-Suomi,5,Seututie,637,1,Valtio,47507,Metsäkauris
39095,2020-04-29T23:51:00.000+03:00,2020,04,213126.99259,6835569.5881,609,Pori,04,Satakunta,3,Valtatie,2,1,Valtio,47507,Metsäkauris
39096,2020-04-30T04:04:00.000+03:00,2020,04,263072.68766,6775700.9852,102,Huittinen,04,Satakunta,6,Muu maantie,2101,1,Valtio,47629,Valkohäntäpeura
39097,2020-04-29T20:30:00.000+03:00,2020,04,339990.79587,6809588.617,211,Kangasala,06,Pirkanmaa,9,Yksityinen tie,,99,Ei tietoa,47507,Metsäkauris
39098,2020-04-30T05:25:00.000+03:00,2020,04,264755.49187,6818720.58,790,Sastamala,06,Pirkanmaa,4,Kantatie,44,1,Valtio,47629,Valkohäntäpeura
39099,2020-04-29T22:04:31.471+03:00,2020,04,366880.00194,6755337.6157,165,Janakkala,05,Kanta-Häme,1,Moottoritie,3,1,Valtio,47507,Metsäkauris
39100,2020-04-29T18:23:58.303+03:00,2020,04,318311.3064,6772881.5849,887,Urjala,06,Pirkanmaa,5,Seututie,284,1,Valtio,47629,Valkohäntäpeura
39101,2020-04-29T09:47:00.000+03:00,2020,04,200421.30308,6726401.6984,833,Taivassalo,02,Varsinais-Suomi,5,Seututie,192,1,Valtio,47629,Valkohäntäpeura
39102,2020-04-29T19:49:17.712+03:00,2020,04,228986.46323,6818337.4296,886,Ulvila,04,Satakunta,3,Valtatie,2,1,Valtio,47507,Metsäkauris
39103,2020-04-29T23:47:08.000+03:00,2020,04,390586.03245,6679968.5274,091,Helsinki,01,Uusimaa,5,Seututie,101,1,Valtio,47507,Metsäkauris
39104,2020-04-30T01:01:02.283+03:00,2020,04,381560.81547,6712146.9691,543,Nurmijärvi,01,Uusimaa,5,Seututie,130,1,Valtio,47507,Metsäkauris
39105,2020-04-29T15:34:00.000+03:00,2020,04,309333.86014,6746378.2159,169,Jokioinen,05,Kanta-Häme,6,Muu maantie,2804,1,Valtio,47507,Metsäkauris
39106,2020-04-30T10:15:00.000+03:00,2020,04,280519.94279,6968274.5803,743,Seinäjoki,14,Etelä-Pohjanmaa,4,Kantatie,67,1,Valtio,47507,Metsäkauris
39107,2020-11-23T08:00:00.000+02:00,2020,11,322719.15177,6663165.4425,710,Raasepori,01,Uusimaa,4,Kantatie,51,1,Valtio,47629,Valkohäntäpeura
39108,2020-05-29T07:50:00.000+03:00,2020,05,562913.51675,6764469.7086,405,Lappeenranta,09,Etelä-Karjala,5,Seututie,387,1,Valtio,47507,Metsäkauris
39109,2020-05-24T03:09:00.000+03:00,2020,05,364995.45107,6706346.9803,927,Vihti,01,Uusimaa,3,Valtatie,25,1,Valtio,47629,Valkohäntäpeura
39110,2020-04-30T07:30:00.000+03:00,2020,04,314077.31206,6679965.1044,444,Lohja,01,Uusimaa,5,Seututie,186,1,Valtio,47503,Hirvi
39111,2020-04-30T06:00:00.000+03:00,2020,04,202949.00639,6754892.1821,895,Uusikaupunki,02,Varsinais-Suomi,6,Muu maantie,70043,1,Valtio,47629,Valkohäntäpeura
39112,2020-04-30T12:46:13.332+03:00,2020,04,451643.79826,6915786.5137,410,Laukaa,13,Keski-Suomi,6,Muu maantie,16727,1,Valtio,47507,Metsäkauris
39113,2020-04-30T15:36:00.000+03:00,2020,04,293107.31804,6708551.9917,734,Salo,02,Varsinais-Suomi,4,Kantatie,52,1,Valtio,47629,Valkohäntäpeura
39114,2020-04-30T06:30:00.000+03:00,2020,04,296903.47235,6840853.2315,108,Hämeenkyrö,06,Pirkanmaa,5,Seututie,249,1,Valtio,47507,Metsäkauris
39115,2020-04-30T12:10:00.000+03:00,2020,04,240158.36748,6784693.2183,050,Eura,04,Satakunta,8,Kunnan tie,,2,Kunta,47507,Metsäkauris
39116,2020-05-01T08:50:57.709+03:00,2020,05,374907.83873,6675058.2108,049,Espoo,01,Uusimaa,5,Seututie,102,1,Valtio,47629,Valkohäntäpeura
39117,2020-04-30T11:50:00.000+03:00,2020,04,234735.03903,6688325.8826,445,Parainen,02,Varsinais-Suomi,6,Muu maantie,70180,1,Valtio,47629,Valkohäntäpeura
39118,2020-04-30T06:18:00.000+03:00,2020,04,250781.52338,6756675.138,636,Pöytyä,02,Varsinais-Suomi,5,Seututie,204,1,Valtio,47629,Valkohäntäpeura
