"Municipal key figures 1987-2023"

"AVI6 Lapland AVI";"Share of jobs in secondary production, %";.
"AVI6 Lapland AVI";"Share of jobs in services, %";.
"AVI7 State Department of Åland";"Population";30541
"AVI7 State Department of Åland";"Population change from the previous year, %";0.6
"AVI7 State Department of Åland";"Persons aged under 15, %";15.9
"AVI7 State Department of Åland";"Persons aged 15 to 64, %";59.9
"AVI7 State Department of Åland";"Persons aged 64 or over, %";24.2
"AVI7 State Department of Åland";"Swedish-speaking, %";85.4
"AVI7 State Department of Åland";"Foreign citizens, %";12.2
"AVI7 State Department of Åland";"Degree of urbanisation, %";.
"AVI7 State Department of Åland";"Excess of births, persons";-11
"AVI7 State Department of Åland";"Intermunicipal migration gain/loss, persons";6
"AVI7 State Department of Åland";"Families";8339
"AVI7 State Department of Åland";"Household-dwelling units";14529
"AVI7 State Department of Åland";"Household-dwelling units living in terraced houses and detached houses, %";70.3
"AVI7 State Department of Åland";"Household-dwelling units living in rental dwellings, %";.
"AVI7 State Department of Åland";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"AVI7 State Department of Åland";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"AVI7 State Department of Åland";"Economic dependency ratio";.
"AVI7 State Department of Åland";"Workplace self-sufficiency";.
"AVI7 State Department of Åland";"Employed labour force resident in the area";.
"AVI7 State Department of Åland";"Employment rate of persons aged 20 to 64, %";.
"AVI7 State Department of Åland";"Employees working in their municipality of residence, share of employed persons, %";.
"AVI7 State Department of Åland";"Share of unemployed persons in the labour force, %";.
"AVI7 State Department of Åland";"Share of pensioners in the population, %";.
"AVI7 State Department of Åland";"Jobs in the area";.
"AVI7 State Department of Åland";"Share of jobs in primary production, %";.
"AVI7 State Department of Åland";"Share of jobs in secondary production, %";.
"AVI7 State Department of Åland";"Share of jobs in services, %";.
"TK1 Urban municipalities";"Population";4096477
"TK1 Urban municipalities";"Population change from the previous year, %";1.2
"TK1 Urban municipalities";"Persons aged under 15, %";14.8
"TK1 Urban municipalities";"Persons aged 15 to 64, %";64.2
"TK1 Urban municipalities";"Persons aged 64 or over, %";21.0
"TK1 Urban municipalities";"Swedish-speaking, %";4.1
"TK1 Urban municipalities";"Foreign citizens, %";8.0
"TK1 Urban municipalities";"Degree of urbanisation, %";.
"TK1 Urban municipalities";"Excess of births, persons";-6541
"TK1 Urban municipalities";"Intermunicipal migration gain/loss, persons";8363
"TK1 Urban municipalities";"Families";1051060
"TK1 Urban municipalities";"Household-dwelling units";2113283
"TK1 Urban municipalities";"Household-dwelling units living in terraced houses and detached houses, %";39.4
"TK1 Urban municipalities";"Household-dwelling units living in rental dwellings, %";.
"TK1 Urban municipalities";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"TK1 Urban municipalities";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"TK1 Urban municipalities";"Economic dependency ratio";.
"TK1 Urban municipalities";"Workplace self-sufficiency";.
"TK1 Urban municipalities";"Employed labour force resident in the area";.
"TK1 Urban municipalities";"Employment rate of persons aged 20 to 64, %";.
"TK1 Urban municipalities";"Employees working in their municipality of residence, share of employed persons, %";.
"TK1 Urban municipalities";"Share of unemployed persons in the labour force, %";.
"TK1 Urban municipalities";"Share of pensioners in the population, %";.
"TK1 Urban municipalities";"Jobs in the area";.
"TK1 Urban municipalities";"Share of jobs in primary production, %";.
"TK1 Urban municipalities";"Share of jobs in secondary production, %";.
"TK1 Urban municipalities";"Share of jobs in services, %";.
"TK2 Semi-urban municipalities";"Population";825071
"TK2 Semi-urban municipalities";"Population change from the previous year, %";-0.4
"TK2 Semi-urban municipalities";"Persons aged under 15, %";15.7
"TK2 Semi-urban municipalities";"Persons aged 15 to 64, %";56.6
"TK2 Semi-urban municipalities";"Persons aged 64 or over, %";27.7
"TK2 Semi-urban municipalities";"Swedish-speaking, %";5.7
"TK2 Semi-urban municipalities";"Foreign citizens, %";3.0
"TK2 Semi-urban municipalities";"Degree of urbanisation, %";.
"TK2 Semi-urban municipalities";"Excess of births, persons";-4884
"TK2 Semi-urban municipalities";"Intermunicipal migration gain/loss, persons";-4049
"TK2 Semi-urban municipalities";"Families";227962
"TK2 Semi-urban municipalities";"Household-dwelling units";398439
"TK2 Semi-urban municipalities";"Household-dwelling units living in terraced houses and detached houses, %";77.5
"TK2 Semi-urban municipalities";"Household-dwelling units living in rental dwellings, %";.
"TK2 Semi-urban municipalities";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"TK2 Semi-urban municipalities";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"TK2 Semi-urban municipalities";"Economic dependency ratio";.
"TK2 Semi-urban municipalities";"Workplace self-sufficiency";.
"TK2 Semi-urban municipalities";"Employed labour force resident in the area";.
"TK2 Semi-urban municipalities";"Employment rate of persons aged 20 to 64, %";.
"TK2 Semi-urban municipalities";"Employees working in their municipality of residence, share of employed persons, %";.
"TK2 Semi-urban municipalities";"Share of unemployed persons in the labour force, %";.
"TK2 Semi-urban municipalities";"Share of pensioners in the population, %";.
"TK2 Semi-urban municipalities";"Jobs in the area";.
"TK2 Semi-urban municipalities";"Share of jobs in primary production, %";.
"TK2 Semi-urban municipalities";"Share of jobs in secondary production, %";.
"TK2 Semi-urban municipalities";"Share of jobs in services, %";.
"TK3 Rural municipalities";"Population";682303
"TK3 Rural municipalities";"Population change from the previous year, %";-0.8
"TK3 Rural municipalities";"Persons aged under 15, %";14.0
"TK3 Rural municipalities";"Persons aged 15 to 64, %";53.7
"TK3 Rural municipalities";"Persons aged 64 or over, %";32.2
"TK3 Rural municipalities";"Swedish-speaking, %";10.5
"TK3 Rural municipalities";"Foreign citizens, %";3.3
"TK3 Rural municipalities";"Degree of urbanisation, %";.
"TK3 Rural municipalities";"Excess of births, persons";-6531
"TK3 Rural municipalities";"Intermunicipal migration gain/loss, persons";-4314
"TK3 Rural municipalities";"Families";187932
"TK3 Rural municipalities";"Household-dwelling units";333161
"TK3 Rural municipalities";"Household-dwelling units living in terraced houses and detached houses, %";89.1
"TK3 Rural municipalities";"Household-dwelling units living in rental dwellings, %";.
"TK3 Rural municipalities";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"TK3 Rural municipalities";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"TK3 Rural municipalities";"Economic dependency ratio";.
"TK3 Rural municipalities";"Workplace self-sufficiency";.
"TK3 Rural municipalities";"Employed labour force resident in the area";.
"TK3 Rural municipalities";"Employment rate of persons aged 20 to 64, %";.
"TK3 Rural municipalities";"Employees working in their municipality of residence, share of employed persons, %";.
"TK3 Rural municipalities";"Share of unemployed persons in the labour force, %";.
"TK3 Rural municipalities";"Share of pensioners in the population, %";.
"TK3 Rural municipalities";"Jobs in the area";.
"TK3 Rural municipalities";"Share of jobs in primary production, %";.
"TK3 Rural municipalities";"Share of jobs in secondary production, %";.
"TK3 Rural municipalities";"Share of jobs in services, %";.
"SHP09 South Karelia Hospital District";"Population";.
"SHP09 South Karelia Hospital District";"Population change from the previous year, %";.
"SHP09 South Karelia Hospital District";"Persons aged under 15, %";.
"SHP09 South Karelia Hospital District";"Persons aged 15 to 64, %";.
"SHP09 South Karelia Hospital District";"Persons aged 64 or over, %";.
"SHP09 South Karelia Hospital District";"Swedish-speaking, %";.
"SHP09 South Karelia Hospital District";"Foreign citizens, %";.
"SHP09 South Karelia Hospital District";"Degree of urbanisation, %";.
"SHP09 South Karelia Hospital District";"Excess of births, persons";.
"SHP09 South Karelia Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP09 South Karelia Hospital District";"Families";.
"SHP09 South Karelia Hospital District";"Household-dwelling units";.
"SHP09 South Karelia Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP09 South Karelia Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP09 South Karelia Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP09 South Karelia Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP09 South Karelia Hospital District";"Economic dependency ratio";.
"SHP09 South Karelia Hospital District";"Workplace self-sufficiency";.
"SHP09 South Karelia Hospital District";"Employed labour force resident in the area";.
"SHP09 South Karelia Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP09 South Karelia Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP09 South Karelia Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP09 South Karelia Hospital District";"Share of pensioners in the population, %";.
"SHP09 South Karelia Hospital District";"Jobs in the area";.
"SHP09 South Karelia Hospital District";"Share of jobs in primary production, %";.
"SHP09 South Karelia Hospital District";"Share of jobs in secondary production, %";.
"SHP09 South Karelia Hospital District";"Share of jobs in services, %";.
"SHP15 South Ostrobothnia Hospital District";"Population";.
"SHP15 South Ostrobothnia Hospital District";"Population change from the previous year, %";.
"SHP15 South Ostrobothnia Hospital District";"Persons aged under 15, %";.
"SHP15 South Ostrobothnia Hospital District";"Persons aged 15 to 64, %";.
"SHP15 South Ostrobothnia Hospital District";"Persons aged 64 or over, %";.
"SHP15 South Ostrobothnia Hospital District";"Swedish-speaking, %";.
"SHP15 South Ostrobothnia Hospital District";"Foreign citizens, %";.
"SHP15 South Ostrobothnia Hospital District";"Degree of urbanisation, %";.
"SHP15 South Ostrobothnia Hospital District";"Excess of births, persons";.
"SHP15 South Ostrobothnia Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP15 South Ostrobothnia Hospital District";"Families";.
"SHP15 South Ostrobothnia Hospital District";"Household-dwelling units";.
"SHP15 South Ostrobothnia Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP15 South Ostrobothnia Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP15 South Ostrobothnia Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP15 South Ostrobothnia Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP15 South Ostrobothnia Hospital District";"Economic dependency ratio";.
"SHP15 South Ostrobothnia Hospital District";"Workplace self-sufficiency";.
"SHP15 South Ostrobothnia Hospital District";"Employed labour force resident in the area";.
"SHP15 South Ostrobothnia Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP15 South Ostrobothnia Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP15 South Ostrobothnia Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP15 South Ostrobothnia Hospital District";"Share of pensioners in the population, %";.
"SHP15 South Ostrobothnia Hospital District";"Jobs in the area";.
"SHP15 South Ostrobothnia Hospital District";"Share of jobs in primary production, %";.
"SHP15 South Ostrobothnia Hospital District";"Share of jobs in secondary production, %";.
"SHP15 South Ostrobothnia Hospital District";"Share of jobs in services, %";.
"SHP10 South Savo Hospital District";"Population";.
"SHP10 South Savo Hospital District";"Population change from the previous year, %";.
"SHP10 South Savo Hospital District";"Persons aged under 15, %";.
"SHP10 South Savo Hospital District";"Persons aged 15 to 64, %";.
"SHP10 South Savo Hospital District";"Persons aged 64 or over, %";.
"SHP10 South Savo Hospital District";"Swedish-speaking, %";.
"SHP10 South Savo Hospital District";"Foreign citizens, %";.
"SHP10 South Savo Hospital District";"Degree of urbanisation, %";.
"SHP10 South Savo Hospital District";"Excess of births, persons";.
"SHP10 South Savo Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP10 South Savo Hospital District";"Families";.
"SHP10 South Savo Hospital District";"Household-dwelling units";.
"SHP10 South Savo Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP10 South Savo Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP10 South Savo Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP10 South Savo Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP10 South Savo Hospital District";"Economic dependency ratio";.
"SHP10 South Savo Hospital District";"Workplace self-sufficiency";.
"SHP10 South Savo Hospital District";"Employed labour force resident in the area";.
"SHP10 South Savo Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP10 South Savo Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP10 South Savo Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP10 South Savo Hospital District";"Share of pensioners in the population, %";.
"SHP10 South Savo Hospital District";"Jobs in the area";.
"SHP10 South Savo Hospital District";"Share of jobs in primary production, %";.
"SHP10 South Savo Hospital District";"Share of jobs in secondary production, %";.
"SHP10 South Savo Hospital District";"Share of jobs in services, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Population";.
"SHP25 Helsinki and Uusimaa Hospital District";"Population change from the previous year, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Persons aged under 15, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Persons aged 15 to 64, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Persons aged 64 or over, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Swedish-speaking, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Foreign citizens, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Degree of urbanisation, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Excess of births, persons";.
"SHP25 Helsinki and Uusimaa Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP25 Helsinki and Uusimaa Hospital District";"Families";.
"SHP25 Helsinki and Uusimaa Hospital District";"Household-dwelling units";.
"SHP25 Helsinki and Uusimaa Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Economic dependency ratio";.
"SHP25 Helsinki and Uusimaa Hospital District";"Workplace self-sufficiency";.
"SHP25 Helsinki and Uusimaa Hospital District";"Employed labour force resident in the area";.
"SHP25 Helsinki and Uusimaa Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Share of pensioners in the population, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Jobs in the area";.
"SHP25 Helsinki and Uusimaa Hospital District";"Share of jobs in primary production, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Share of jobs in secondary production, %";.
"SHP25 Helsinki and Uusimaa Hospital District";"Share of jobs in services, %";.
"SHP11 Itä-Savo Hospital District";"Population";.
"SHP11 Itä-Savo Hospital District";"Population change from the previous year, %";.
"SHP11 Itä-Savo Hospital District";"Persons aged under 15, %";.
"SHP11 Itä-Savo Hospital District";"Persons aged 15 to 64, %";.
"SHP11 Itä-Savo Hospital District";"Persons aged 64 or over, %";.
"SHP11 Itä-Savo Hospital District";"Swedish-speaking, %";.
"SHP11 Itä-Savo Hospital District";"Foreign citizens, %";.
"SHP11 Itä-Savo Hospital District";"Degree of urbanisation, %";.
"SHP11 Itä-Savo Hospital District";"Excess of births, persons";.
"SHP11 Itä-Savo Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP11 Itä-Savo Hospital District";"Families";.
"SHP11 Itä-Savo Hospital District";"Household-dwelling units";.
"SHP11 Itä-Savo Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP11 Itä-Savo Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP11 Itä-Savo Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP11 Itä-Savo Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP11 Itä-Savo Hospital District";"Economic dependency ratio";.
"SHP11 Itä-Savo Hospital District";"Workplace self-sufficiency";.
"SHP11 Itä-Savo Hospital District";"Employed labour force resident in the area";.
"SHP11 Itä-Savo Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP11 Itä-Savo Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP11 Itä-Savo Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP11 Itä-Savo Hospital District";"Share of pensioners in the population, %";.
"SHP11 Itä-Savo Hospital District";"Jobs in the area";.
"SHP11 Itä-Savo Hospital District";"Share of jobs in primary production, %";.
"SHP11 Itä-Savo Hospital District";"Share of jobs in secondary production, %";.
"SHP11 Itä-Savo Hospital District";"Share of jobs in services, %";.
"SHP19 Kainuu Hospital District";"Population";.
"SHP19 Kainuu Hospital District";"Population change from the previous year, %";.
"SHP19 Kainuu Hospital District";"Persons aged under 15, %";.
"SHP19 Kainuu Hospital District";"Persons aged 15 to 64, %";.
"SHP19 Kainuu Hospital District";"Persons aged 64 or over, %";.
"SHP19 Kainuu Hospital District";"Swedish-speaking, %";.
"SHP19 Kainuu Hospital District";"Foreign citizens, %";.
"SHP19 Kainuu Hospital District";"Degree of urbanisation, %";.
"SHP19 Kainuu Hospital District";"Excess of births, persons";.
"SHP19 Kainuu Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP19 Kainuu Hospital District";"Families";.
"SHP19 Kainuu Hospital District";"Household-dwelling units";.
"SHP19 Kainuu Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP19 Kainuu Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP19 Kainuu Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP19 Kainuu Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP19 Kainuu Hospital District";"Economic dependency ratio";.
"SHP19 Kainuu Hospital District";"Workplace self-sufficiency";.
"SHP19 Kainuu Hospital District";"Employed labour force resident in the area";.
"SHP19 Kainuu Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP19 Kainuu Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP19 Kainuu Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP19 Kainuu Hospital District";"Share of pensioners in the population, %";.
"SHP19 Kainuu Hospital District";"Jobs in the area";.
"SHP19 Kainuu Hospital District";"Share of jobs in primary production, %";.
"SHP19 Kainuu Hospital District";"Share of jobs in secondary production, %";.
"SHP19 Kainuu Hospital District";"Share of jobs in services, %";.
"SHP05 Kanta-Häme Hospital District";"Population";.
"SHP05 Kanta-Häme Hospital District";"Population change from the previous year, %";.
"SHP05 Kanta-Häme Hospital District";"Persons aged under 15, %";.
"SHP05 Kanta-Häme Hospital District";"Persons aged 15 to 64, %";.
"SHP05 Kanta-Häme Hospital District";"Persons aged 64 or over, %";.
"SHP05 Kanta-Häme Hospital District";"Swedish-speaking, %";.
"SHP05 Kanta-Häme Hospital District";"Foreign citizens, %";.
"SHP05 Kanta-Häme Hospital District";"Degree of urbanisation, %";.
"SHP05 Kanta-Häme Hospital District";"Excess of births, persons";.
"SHP05 Kanta-Häme Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP05 Kanta-Häme Hospital District";"Families";.
"SHP05 Kanta-Häme Hospital District";"Household-dwelling units";.
"SHP05 Kanta-Häme Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP05 Kanta-Häme Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP05 Kanta-Häme Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP05 Kanta-Häme Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP05 Kanta-Häme Hospital District";"Economic dependency ratio";.
"SHP05 Kanta-Häme Hospital District";"Workplace self-sufficiency";.
"SHP05 Kanta-Häme Hospital District";"Employed labour force resident in the area";.
"SHP05 Kanta-Häme Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP05 Kanta-Häme Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP05 Kanta-Häme Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP05 Kanta-Häme Hospital District";"Share of pensioners in the population, %";.
"SHP05 Kanta-Häme Hospital District";"Jobs in the area";.
"SHP05 Kanta-Häme Hospital District";"Share of jobs in primary production, %";.
"SHP05 Kanta-Häme Hospital District";"Share of jobs in secondary production, %";.
"SHP05 Kanta-Häme Hospital District";"Share of jobs in services, %";.
"SHP17 Central Ostrobothnia Hospital District";"Population";.
"SHP17 Central Ostrobothnia Hospital District";"Population change from the previous year, %";.
"SHP17 Central Ostrobothnia Hospital District";"Persons aged under 15, %";.
"SHP17 Central Ostrobothnia Hospital District";"Persons aged 15 to 64, %";.
"SHP17 Central Ostrobothnia Hospital District";"Persons aged 64 or over, %";.
"SHP17 Central Ostrobothnia Hospital District";"Swedish-speaking, %";.
"SHP17 Central Ostrobothnia Hospital District";"Foreign citizens, %";.
"SHP17 Central Ostrobothnia Hospital District";"Degree of urbanisation, %";.
"SHP17 Central Ostrobothnia Hospital District";"Excess of births, persons";.
"SHP17 Central Ostrobothnia Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP17 Central Ostrobothnia Hospital District";"Families";.
"SHP17 Central Ostrobothnia Hospital District";"Household-dwelling units";.
"SHP17 Central Ostrobothnia Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP17 Central Ostrobothnia Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP17 Central Ostrobothnia Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP17 Central Ostrobothnia Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP17 Central Ostrobothnia Hospital District";"Economic dependency ratio";.
"SHP17 Central Ostrobothnia Hospital District";"Workplace self-sufficiency";.
"SHP17 Central Ostrobothnia Hospital District";"Employed labour force resident in the area";.
"SHP17 Central Ostrobothnia Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP17 Central Ostrobothnia Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP17 Central Ostrobothnia Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP17 Central Ostrobothnia Hospital District";"Share of pensioners in the population, %";.
"SHP17 Central Ostrobothnia Hospital District";"Jobs in the area";.
"SHP17 Central Ostrobothnia Hospital District";"Share of jobs in primary production, %";.
"SHP17 Central Ostrobothnia Hospital District";"Share of jobs in secondary production, %";.
"SHP17 Central Ostrobothnia Hospital District";"Share of jobs in services, %";.
"SHP14 Central Finland Hospital District";"Population";.
"SHP14 Central Finland Hospital District";"Population change from the previous year, %";.
"SHP14 Central Finland Hospital District";"Persons aged under 15, %";.
"SHP14 Central Finland Hospital District";"Persons aged 15 to 64, %";.
"SHP14 Central Finland Hospital District";"Persons aged 64 or over, %";.
"SHP14 Central Finland Hospital District";"Swedish-speaking, %";.
"SHP14 Central Finland Hospital District";"Foreign citizens, %";.
"SHP14 Central Finland Hospital District";"Degree of urbanisation, %";.
"SHP14 Central Finland Hospital District";"Excess of births, persons";.
"SHP14 Central Finland Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP14 Central Finland Hospital District";"Families";.
"SHP14 Central Finland Hospital District";"Household-dwelling units";.
"SHP14 Central Finland Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP14 Central Finland Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP14 Central Finland Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP14 Central Finland Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP14 Central Finland Hospital District";"Economic dependency ratio";.
"SHP14 Central Finland Hospital District";"Workplace self-sufficiency";.
"SHP14 Central Finland Hospital District";"Employed labour force resident in the area";.
"SHP14 Central Finland Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP14 Central Finland Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP14 Central Finland Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP14 Central Finland Hospital District";"Share of pensioners in the population, %";.
"SHP14 Central Finland Hospital District";"Jobs in the area";.
"SHP14 Central Finland Hospital District";"Share of jobs in primary production, %";.
"SHP14 Central Finland Hospital District";"Share of jobs in secondary production, %";.
"SHP14 Central Finland Hospital District";"Share of jobs in services, %";.
"SHP08 Kymenlaakso Hospital District";"Population";.
"SHP08 Kymenlaakso Hospital District";"Population change from the previous year, %";.
"SHP08 Kymenlaakso Hospital District";"Persons aged under 15, %";.
"SHP08 Kymenlaakso Hospital District";"Persons aged 15 to 64, %";.
"SHP08 Kymenlaakso Hospital District";"Persons aged 64 or over, %";.
"SHP08 Kymenlaakso Hospital District";"Swedish-speaking, %";.
"SHP08 Kymenlaakso Hospital District";"Foreign citizens, %";.
"SHP08 Kymenlaakso Hospital District";"Degree of urbanisation, %";.
"SHP08 Kymenlaakso Hospital District";"Excess of births, persons";.
"SHP08 Kymenlaakso Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP08 Kymenlaakso Hospital District";"Families";.
"SHP08 Kymenlaakso Hospital District";"Household-dwelling units";.
"SHP08 Kymenlaakso Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP08 Kymenlaakso Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP08 Kymenlaakso Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP08 Kymenlaakso Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP08 Kymenlaakso Hospital District";"Economic dependency ratio";.
"SHP08 Kymenlaakso Hospital District";"Workplace self-sufficiency";.
"SHP08 Kymenlaakso Hospital District";"Employed labour force resident in the area";.
"SHP08 Kymenlaakso Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP08 Kymenlaakso Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP08 Kymenlaakso Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP08 Kymenlaakso Hospital District";"Share of pensioners in the population, %";.
"SHP08 Kymenlaakso Hospital District";"Jobs in the area";.
"SHP08 Kymenlaakso Hospital District";"Share of jobs in primary production, %";.
"SHP08 Kymenlaakso Hospital District";"Share of jobs in secondary production, %";.
"SHP08 Kymenlaakso Hospital District";"Share of jobs in services, %";.
"SHP21 Lappi Hospital District";"Population";.
"SHP21 Lappi Hospital District";"Population change from the previous year, %";.
"SHP21 Lappi Hospital District";"Persons aged under 15, %";.
"SHP21 Lappi Hospital District";"Persons aged 15 to 64, %";.
"SHP21 Lappi Hospital District";"Persons aged 64 or over, %";.
"SHP21 Lappi Hospital District";"Swedish-speaking, %";.
"SHP21 Lappi Hospital District";"Foreign citizens, %";.
"SHP21 Lappi Hospital District";"Degree of urbanisation, %";.
"SHP21 Lappi Hospital District";"Excess of births, persons";.
"SHP21 Lappi Hospital District";"Intermunicipal migration gain/loss, persons";.
"SHP21 Lappi Hospital District";"Families";.
"SHP21 Lappi Hospital District";"Household-dwelling units";.
"SHP21 Lappi Hospital District";"Household-dwelling units living in terraced houses and detached houses, %";.
"SHP21 Lappi Hospital District";"Household-dwelling units living in rental dwellings, %";.
"SHP21 Lappi Hospital District";"Share of persons aged 15 or over with at least upper secondary qualifications, %";.
"SHP21 Lappi Hospital District";"Persons with tertiary level qualifications, share of persons aged 15 or over, %";.
"SHP21 Lappi Hospital District";"Economic dependency ratio";.
"SHP21 Lappi Hospital District";"Workplace self-sufficiency";.
"SHP21 Lappi Hospital District";"Employed labour force resident in the area";.
"SHP21 Lappi Hospital District";"Employment rate of persons aged 20 to 64, %";.
"SHP21 Lappi Hospital District";"Employees working in their municipality of residence, share of employed persons, %";.
"SHP21 Lappi Hospital District";"Share of unemployed persons in the labour force, %";.
"SHP21 Lappi Hospital District";"Share of pensioners in the population, %";.
