"11ra -- Tunnuslukuja väestöstä alueittain, 1990-2024"

"AVI5 Pohjois-Suomen AVI";"Maapinta-ala, km²";57030.77
"AVI6 Lapin AVI";"Maapinta-ala, km²";92690.84
"AVI7 Ahvenanmaan valtionvirasto";"Maapinta-ala, km²";1555.59
"TA01 Espoo-Kauniainen";"Maapinta-ala, km²";318.27
"TA02 Etelä-Häme";"Maapinta-ala, km²";1655.57
"TA03 Etelä-Karjala";"Maapinta-ala, km²";5326.62
"TA04 Etelä-Kymenlaakso";"Maapinta-ala, km²";2001.84
"TA05 Etelä-Satakunta";"Maapinta-ala, km²";2529.74
"TA06 Eteläinen Keski-Suomi";"Maapinta-ala, km²";5996.86
"TA07 Hanko-Inkoo-Raasepori";"Maapinta-ala, km²";1620.59
"TA08 Helsinki";"Maapinta-ala, km²";214.51
"TA09 Jyväskylä-Muurame";"Maapinta-ala, km²";1315.09
"TA10 Kainuu-Koillismaa";"Maapinta-ala, km²";27615.84
"TA11 Kerava-Sipoo";"Maapinta-ala, km²";370.28
"TA12 Keski-Pohjanmaa";"Maapinta-ala, km²";5020.40
"TA13 Keski-Savo";"Maapinta-ala, km²";3665.75
"TA14 Keski-Uusimaa";"Maapinta-ala, km²";1669.10
"TA15 Kirkkonummi-Vihti-Siuntio";"Maapinta-ala, km²";1130.16
"TA16 Kouvola";"Maapinta-ala, km²";2557.59
"TA17 Kuopio";"Maapinta-ala, km²";9613.58
"TA18 Kymppi";"Maapinta-ala, km²";7029.52
"TA19 Lahti";"Maapinta-ala, km²";459.55
"TA20 Lohja-Karkkila";"Maapinta-ala, km²";1182.61
"TA21 Läntinen Pirkanmaa";"Maapinta-ala, km²";4214.81
"TA22 Meri-Lappi";"Maapinta-ala, km²";6948.06
"TA23 Mikkelin seutu";"Maapinta-ala, km²";7021.18
"TA24 Oulun seutu";"Maapinta-ala, km²";15642.01
"TA25 Pietarsaaren seutu";"Maapinta-ala, km²";1738.39
"TA26 Pohjanmaa";"Maapinta-ala, km²";4981.28
"TA27 Pohjoinen Keski-Suomi";"Maapinta-ala, km²";9265.36
"TA28 Pohjois- ja Itä-Lappi";"Maapinta-ala, km²";52456.95
"TA29 Pohjois-Karjala";"Maapinta-ala, km²";18794.16
"TA30 Porvoon seutu";"Maapinta-ala, km²";2362.87
